13:06:00,44794,327.27,654.54,18.14
13:07:00,44794,327.27,654.54,18.14
13:08:00,44794,327.27,654.54,18.14
13:09:00,44794,327.27,654.54,18.14
13:10:00,44794,327.27,654.54,18.14
13:11:00,45413,332.755,665.51,17.89
13:12:00,45413,332.755,665.51,17.89
13:13:00,45413,332.755,665.51,17.89
13:14:00,45413,332.755,665.51,17.89
13:15:00,45413,332.755,665.51,17.89
13:16:00,46050,337.285,674.57,17.64
13:17:00,46050,337.285,674.57,17.64
13:18:00,46050,337.285,674.57,17.64
13:19:00,46050,337.285,674.57,17.64
13:20:00,46050,337.285,674.57,17.64
13:21:00,46747,342.355,684.71,17.38
13:22:00,46747,342.355,684.71,17.38
13:23:00,46747,342.355,684.71,17.38
13:24:00,46747,342.355,684.71,17.38
13:25:00,46747,342.355,684.71,17.38
13:26:00,47463,346.785,693.57,17.12
13:27:00,47463,346.785,693.57,17.12
13:28:00,47463,346.785,693.57,17.12
13:29:00,47463,346.785,693.57,17.12
13:30:00,47463,346.785,693.57,17.12
13:31:00,48102,351.805,703.61,16.89
13:32:00,48102,351.805,703.61,16.89
13:33:00,48102,351.805,703.61,16.89
13:34:00,48102,351.805,703.61,16.89
13:35:00,48102,351.805,703.61,16.89
13:36:00,48788,356.87,713.74,16.65
13:37:00,48788,356.87,713.74,16.65
13:38:00,48788,356.87,713.74,16.65
13:39:00,48788,356.87,713.74,16.65
13:40:00,48788,356.87,713.74,16.65
13:41:00,49464,361.835,723.67,16.43
13:42:00,49464,361.835,723.67,16.43
13:43:00,49464,361.835,723.67,16.43
13:44:00,49464,361.835,723.67,16.43
13:45:00,49464,361.835,723.67,16.43
13:46:00,50110,366.08,732.16,16.21
13:47:00,50110,366.08,732.16,16.21
13:48:00,50110,366.08,732.16,16.21
13:49:00,50110,366.08,732.16,16.21
13:50:00,50110,366.08,732.16,16.21
13:51:00,50819,371.505,743.01,15.99
13:52:00,50819,371.505,743.01,15.99
13:53:00,50819,371.505,743.01,15.99
13:54:00,50819,371.505,743.01,15.99
13:55:00,50819,371.505,743.01,15.99
13:56:00,51508,376.79,753.58,15.77
13:57:00,51508,376.79,753.58,15.77
13:58:00,51508,376.79,753.58,15.77
13:59:00,51508,376.79,753.58,15.77
14:00:00,51508,376.79,753.58,15.77
14:01:00,52244,382.3,764.6,15.55
14:02:00,52244,382.3,764.6,15.55
14:03:00,52244,382.3,764.6,15.55
14:04:00,52244,382.3,764.6,15.55
14:05:00,52244,382.3,764.6,15.55
14:06:00,52906,386.505,773.01,15.36
14:07:00,52906,386.505,773.01,15.36
14:08:00,52906,386.505,773.01,15.36
14:09:00,52906,386.505,773.01,15.36
